# schema_version: 1
# lap: 5
# driver: 0822
# phase: coached
# setup: apex-study-v1
# source: torcs:human-1-1787394301-10916-1.csv | car: Player | race_lap: 5 | measured_lap_time: 128.194
# sector: derived as thirds of track length (TORCS exports no sectors)
t,dist,speed,throttle,brake,steer,gear,sector,x,y,track_pos,damage,wall_clock_s
35.508,648.003,14.5404,0.7464,0.0,-0.1089,1,1,617.337,202.42,1.0886,39410,1787394856.5297
35.53,648.38,14.6433,0.742,0.0,-0.1361,1,1,617.489,202.137,1.0895,39410,1787394856.53
35.552,648.76,14.7423,0.7375,0.0,-0.1633,1,1,617.644,201.853,1.0903,39410,1787394856.6262
35.574,649.143,14.8373,0.733,0.0,-0.1906,1,1,617.804,201.569,1.0912,39410,1787394856.6264
35.596,649.528,14.9284,0.7286,0.0,-0.2178,1,1,617.968,201.286,1.0921,39410,1787394856.6265
35.618,649.915,15.0202,0.7351,0.0,-0.245,1,1,618.136,201.003,1.0932,39410,1787394856.6267
35.64,650.305,15.1251,0.7465,0.0,0.0,1,1,618.311,200.72,1.0948,39410,1787394856.7231
35.662,650.699,15.2376,0.7554,0.0,0.0,1,1,618.489,200.437,1.0962,39410,1787394856.7232
35.684,651.096,15.3531,0.7638,0.0,0.0,1,1,618.672,200.154,1.0976,39410,1787394856.7234
35.706,651.496,15.4755,0.7631,0.0,0.0,1,1,618.858,199.869,1.0986,39410,1787394856.7235
35.728,651.898,15.5927,0.7539,0.0,0.0,1,1,619.047,199.583,1.0993,39410,1787394856.7237
35.75,652.304,15.7029,0.7478,0.0,0.0,1,1,619.239,199.297,1.0998,39410,1787394856.8146
35.772,652.713,15.8055,0.7406,0.0,0.0,1,1,619.436,199.012,1.1003,39410,1787394856.8148
35.794,653.123,15.9005,0.7339,0.0,0.0,1,1,619.637,198.726,1.1007,39410,1787394856.8149
35.816,653.536,15.9878,0.7274,0.0,0.0,1,1,619.842,198.441,1.101,39410,1787394856.8151
35.838,653.952,16.0677,0.721,0.0,0.0,1,1,620.051,198.157,1.1014,39410,1787394856.9102
35.86,654.369,16.1465,0.7286,0.0,0.0,1,1,620.267,197.876,1.1023,39410,1787394856.9103
35.882,654.788,16.2343,0.7365,0.0,0.0,1,1,620.492,197.6,1.1045,39410,1787394856.9104
35.904,655.21,16.3328,0.7441,0.0,0.0,1,1,620.725,197.329,1.1079,39410,1787394856.9106
35.926,655.634,16.442,0.7522,0.0,0.0,1,1,620.968,197.062,1.1124,39410,1787394857.0058
35.948,656.061,16.5612,0.7601,0.0,0.0,1,1,621.22,196.8,1.1181,39410,1787394857.006
35.97,656.45,16.6762,0.7493,0.0,0.0,1,1,621.468,196.531,1.1215,39410,1787394857.0061
35.992,656.811,16.7824,0.7394,0.0,0.0,1,1,621.708,196.251,1.1224,39410,1787394857.0063
36.014,657.174,16.8794,0.7333,0.0,0.0,1,1,621.949,195.969,1.1234,39410,1787394857.0995
36.036,657.54,16.9674,0.7258,0.0,0.0,1,1,622.192,195.686,1.1245,39410,1787394857.0996
36.058,657.907,17.0465,0.7193,0.0,0.0,1,1,622.436,195.402,1.1257,39410,1787394857.0998
36.08,658.276,17.1169,0.7127,0.0,0.0,1,1,622.681,195.116,1.127,39410,1787394857.0999
36.102,658.646,17.1789,0.7064,0.0,0.0,1,1,622.927,194.829,1.1285,39410,1787394857.1
36.124,659.017,17.2328,0.7006,0.0,0.0,1,1,623.174,194.542,1.1301,39410,1787394857.1936
36.146,659.39,17.2788,0.6952,0.0,0.0,1,1,623.422,194.254,1.1318,39410,1787394857.1938
36.168,659.763,17.3174,0.6901,0.0,0.0,1,1,623.67,193.965,1.1337,39410,1787394857.1939
36.19,660.137,17.3489,0.6855,0.0,0.0,1,1,623.92,193.675,1.1358,39410,1787394857.194
36.212,660.512,17.3736,0.6812,0.0,0.0,1,1,624.17,193.386,1.1379,39410,1787394857.2872
36.234,660.887,17.3918,0.6773,0.0,0.0,1,1,624.42,193.096,1.1403,39410,1787394857.2874
36.256,661.262,17.4038,0.6736,0.0,0.0,1,1,624.67,192.806,1.1428,39410,1787394857.2875
36.278,661.637,17.4099,0.6702,0.0,0.0,1,1,624.922,192.516,1.1454,39410,1787394857.2877
36.3,662.013,17.4106,0.6671,0.0,0.0,1,1,625.173,192.226,1.1483,39410,1787394857.3787
36.322,662.388,17.406,0.6642,0.0,0.0,1,1,625.424,191.937,1.1512,39410,1787394857.3789
36.344,662.763,17.3966,0.6616,0.0,0.0,1,1,625.676,191.648,1.1544,39410,1787394857.3791
36.366,663.138,17.3826,0.6592,0.0,0.0,1,1,625.928,191.359,1.1577,39410,1787394857.3792
36.388,663.512,17.3643,0.657,0.0,0.0,1,1,626.179,191.071,1.1612,39410,1787394857.4708
36.41,663.885,17.3211,0.6308,0.0,0.0,1,1,626.429,190.782,1.1643,39410,1787394857.471
36.432,664.258,17.28,0.6483,0.0,0.0,1,1,626.679,190.496,1.1681,39410,1787394857.4711
36.454,664.629,17.2327,0.6406,0.0,0.0,1,1,626.93,190.21,1.172,39410,1787394857.4713
36.476,664.999,17.183,0.6418,0.0,0.0,1,1,627.18,189.926,1.1761,39410,1787394857.4715
36.498,665.368,17.1305,0.6406,0.0,0.0,1,1,627.429,189.643,1.1804,39410,1787394857.5652
36.52,665.735,17.0759,0.6405,0.0,0.0,1,1,627.678,189.361,1.1848,39410,1787394857.5653
36.542,666.102,17.0194,0.6403,0.0,0.0,1,1,627.926,189.08,1.1893,39410,1787394857.5655
36.564,666.467,16.9613,0.6405,0.0,0.0,1,1,628.174,188.8,1.194,39410,1787394857.5656
36.586,666.83,16.9019,0.6407,0.0,-0.0272,1,1,628.42,188.521,1.1987,39410,1787394857.6598
36.608,667.193,16.8421,0.6413,0.0,-0.0544,1,1,628.666,188.243,1.2036,39410,1787394857.66
36.63,667.554,16.7832,0.6421,0.0,-0.0815,1,1,628.912,187.966,1.2086,39410,1787394857.6601
36.652,667.914,16.7257,0.6431,0.0,-0.1087,1,1,629.156,187.69,1.2137,39410,1787394857.6603
36.674,668.272,16.6701,0.6444,0.0,-0.1359,1,1,629.4,187.415,1.2189,39410,1787394857.7544
36.696,668.629,16.6164,0.6459,0.0,-0.1631,1,1,629.643,187.142,1.2242,39410,1787394857.7545
36.718,668.985,16.5652,0.6477,0.0,-0.1903,1,1,629.885,186.869,1.2296,39410,1787394857.7547
36.74,669.34,16.5165,0.6496,0.0,-0.2175,1,1,630.127,186.597,1.2351,39410,1787394857.7548
36.762,669.694,16.4707,0.6517,0.0,-0.2446,1,1,630.369,186.326,1.2408,39410,1787394857.8448
36.784,670.046,16.4281,0.6538,0.0,-0.2718,1,1,630.61,186.057,1.2467,39410,1787394857.8451
36.806,670.398,16.3888,0.6561,0.0,-0.299,1,1,630.85,185.788,1.2526,39410,1787394857.8453
36.828,670.749,16.3533,0.6584,0.0,-0.3262,1,1,631.091,185.52,1.2588,39410,1787394857.8456
36.85,671.099,16.3217,0.661,0.0,-0.3534,1,1,631.331,185.252,1.265,39410,1787394857.8458
36.872,671.448,16.2945,0.6636,0.0,-0.3806,1,1,631.571,184.986,1.2715,39410,1787394857.9383
36.894,671.797,16.2719,0.6534,0.0,-0.4078,1,1,631.811,184.72,1.2781,39410,1787394857.9385
36.916,672.144,16.2529,0.6155,0.0,-0.435,1,1,632.051,184.454,1.2848,39410,1787394857.9388
36.938,672.492,16.2332,0.5764,0.0,-0.4622,1,1,632.292,184.19,1.2919,39410,1787394857.939
36.96,672.839,16.1897,0.5361,0.0,-0.4894,1,1,632.528,183.923,1.2981,39410,1787394858.0318
36.982,673.184,16.161,0.4946,0.0,-0.5165,1,1,632.772,183.664,1.3066,39410,1787394858.0321
37.004,673.528,16.0762,0.452,0.0,-0.5437,1,1,633.01,183.402,1.3137,39410,1787394858.0323
37.026,673.871,16.0306,0.4082,0.0,-0.5709,1,1,633.253,183.146,1.3225,39410,1787394858.0326
37.048,674.211,15.9219,0.3631,0.0,-0.5981,1,1,633.492,182.888,1.3305,39410,1787394858.1235
37.07,674.55,15.8591,0.35,0.0,-0.6253,1,1,633.732,182.634,1.3391,39410,1787394858.1236
37.092,674.886,15.8055,0.35,0.0,-0.6525,1,1,633.979,182.388,1.35,39410,1787394858.1238
37.114,675.22,15.6646,0.35,0.0,-0.6797,1,1,634.216,182.137,1.3587,39410,1787394858.124
37.136,675.552,15.6202,0.35,0.0,-0.7069,1,1,634.454,181.889,1.3681,39410,1787394858.2166
37.158,675.883,15.5999,0.35,0.0,-0.7341,1,1,634.7,181.649,1.3797,39410,1787394858.2168
37.18,676.211,15.6066,0.35,0.0,-0.7613,1,1,634.952,181.417,1.3934,39410,1787394858.2169
37.202,676.54,15.4519,0.35,0.0,-0.7885,1,1,635.183,181.167,1.4017,39410,1787394858.2171
37.224,676.867,15.4605,0.35,0.0,-0.8157,1,1,635.422,180.926,1.4124,39410,1787394858.3069
37.246,677.193,15.4917,0.35,0.0,-0.843,1,1,635.669,180.691,1.425,39410,1787394858.3071
37.268,677.519,15.5324,0.35,0.0,-0.8702,1,1,635.92,180.46,1.439,39410,1787394858.3072
37.29,677.845,15.5808,0.35,0.0,-0.8974,1,1,636.173,180.229,1.4533,39410,1787394858.3073
37.312,678.173,15.627,0.35,0.0,-0.9246,1,1,636.423,179.993,1.4667,39410,1787394858.3075
37.334,678.503,15.6661,0.35,0.0,-0.9518,1,1,636.668,179.752,1.4788,39410,1787394858.3979
37.356,678.835,15.699,0.35,0.0,-0.979,1,1,636.908,179.504,1.4893,39410,1787394858.3981
37.378,679.169,15.7261,0.35,0.0,-1.0,1,1,637.142,179.25,1.4982,39410,1787394858.3982
37.4,679.504,15.7477,0.35,0.0,-1.0,1,1,637.37,178.989,1.5054,39410,1787394858.3984
37.422,679.84,15.765,0.35,0.0,-1.0,1,1,637.591,178.722,1.5108,39410,1787394858.4883
37.444,680.177,15.7786,0.35,0.0,-1.0,1,1,637.804,178.449,1.5144,39410,1787394858.4884
37.466,680.515,15.7886,0.35,0.0,-1.0,1,1,638.01,178.169,1.5161,39410,1787394858.4886
37.488,680.853,15.7956,0.35,0.0,-1.0,1,1,638.209,177.884,1.5161,39410,1787394858.4887
37.51,681.191,15.7998,0.35,0.0,-1.0,1,1,638.4,177.593,1.5142,39410,1787394858.5829
37.532,681.529,15.8015,0.35,0.0,-1.0,1,1,638.582,177.297,1.5104,39410,1787394858.5831
37.554,681.866,15.801,0.35,0.0,-1.0,1,1,638.756,176.996,1.5047,39410,1787394858.5833
37.576,682.203,15.7985,0.35,0.0,-1.0,1,1,638.921,176.691,1.4971,39410,1787394858.5834
37.598,682.538,15.7942,0.35,0.0,-1.0,1,1,639.077,176.38,1.4877,39410,1787394858.6774
37.62,682.872,15.7885,0.35,0.0,-1.0,1,1,639.225,176.066,1.4764,39410,1787394858.6776
37.642,683.204,15.7816,0.35,0.0,-1.0,1,1,639.363,175.747,1.4632,39410,1787394858.6777
37.664,683.534,15.7737,0.35,0.0,-1.0,1,1,639.492,175.425,1.4482,39410,1787394858.6779
37.686,683.862,15.765,0.35,0.0,-1.0,1,1,639.612,175.099,1.4313,39410,1787394858.7744
37.708,684.187,15.7559,0.35,0.0,-1.0,1,1,639.722,174.77,1.4126,39410,1787394858.7746
37.73,684.51,15.7464,0.35,0.0,-1.0,1,1,639.822,174.439,1.392,39410,1787394858.7748
37.752,684.829,15.7368,0.35,0.0,-1.0,1,1,639.913,174.105,1.3696,39410,1787394858.7749
37.774,685.146,15.7273,0.35,0.0,-1.0,1,1,639.994,173.768,1.3455,39410,1787394858.775
37.796,685.459,15.7181,0.35,0.0,-1.0,1,1,640.066,173.43,1.3195,39410,1787394858.8698
37.818,685.768,15.7093,0.35,0.0,-1.0,1,1,640.127,173.09,1.2918,39410,1787394858.8699
37.84,686.074,15.701,0.35,0.0,-1.0,1,1,640.179,172.748,1.2624,39410,1787394858.8701
37.862,686.375,15.6934,0.35,0.0,-1.0,1,1,640.221,172.405,1.2313,39410,1787394858.8702
37.884,686.672,15.6865,1.0,0.0,0.0,1,1,640.253,172.062,1.1985,39410,1787394858.9628
37.906,686.966,15.7744,0.7655,0.0,0.0,1,1,640.276,171.717,1.1641,39410,1787394858.963
37.928,687.259,15.9663,0.8005,0.0,0.0,1,1,640.292,171.368,1.1282,39410,1787394858.9633
37.95,687.556,16.2046,0.8392,0.0,0.0,1,1,640.305,171.014,1.0914,39410,1787394858.9634
37.972,687.857,16.4492,0.0,0.0,0.0,1,1,640.318,170.655,1.0539,39410,1787394859.0565
37.994,688.158,16.4834,0.0,0.0,0.0,1,1,640.325,170.292,1.0153,39410,1787394859.0567
38.016,688.455,16.4132,0.0,0.0,0.0,1,1,640.325,169.93,0.9756,39410,1787394859.0568
38.038,688.748,16.3513,0.0,0.0,0.0,1,1,640.319,169.57,0.935,39410,1787394859.0571
38.06,689.038,16.2942,0.0,0.0,0.0,1,1,640.309,169.211,0.8941,39410,1787394859.0572
38.082,689.327,16.2383,0.2,0.0,0.0,1,1,640.297,168.853,0.853,39410,1787394859.1534
38.104,689.615,16.2476,0.4,0.0,0.0,1,1,640.285,168.496,0.812,39410,1787394859.1536
38.126,689.904,16.3263,0.6,0.0,0.0,1,1,640.272,168.138,0.7708,39410,1787394859.1538
38.148,690.195,16.4734,0.8,0.0,0.0,1,1,640.258,167.778,0.7293,39410,1787394859.1539
38.17,690.49,16.6792,1.0,0.0,0.0,1,1,640.245,167.413,0.6875,39410,1787394859.2513
38.192,690.789,16.932,0.9681,0.0,0.0,1,1,640.231,167.044,0.6451,39410,1787394859.2514
38.214,691.094,17.2117,0.9667,0.0,0.0,1,1,640.217,166.668,0.6021,39410,1787394859.2516
38.236,691.405,17.4997,0.9958,0.0,0.0,1,1,640.203,166.286,0.5585,39410,1787394859.2517
38.258,691.721,17.7891,1.0,0.0,0.0,1,1,640.188,165.898,0.5141,39410,1787394859.3508
38.28,692.042,18.0774,1.0,0.0,0.0,1,1,640.173,165.503,0.4692,39410,1787394859.3511
38.302,692.37,18.3624,0.9948,0.0,0.0,1,1,640.158,165.103,0.4236,39410,1787394859.3513
38.324,692.703,18.6426,0.9832,0.0,0.0,1,1,640.143,164.695,0.3774,39410,1787394859.3516
38.346,693.041,18.9179,0.9733,0.0,0.0,1,1,640.128,164.282,0.3306,39410,1787394859.3518
38.368,693.386,19.1896,0.9703,0.0,0.0,1,1,640.112,163.863,0.2832,39410,1787394859.4495
38.39,693.735,19.4585,0.9704,0.0,0.0,1,1,640.096,163.438,0.2351,39410,1787394859.4497
38.412,694.09,19.7257,0.9727,0.0,0.0,1,1,640.08,163.007,0.1866,39410,1787394859.4498
38.434,694.451,19.9919,0.9766,0.0,0.0,1,1,640.064,162.57,0.1375,39410,1787394859.45
38.456,694.817,20.2575,0.981,0.0,0.0,1,1,640.047,162.127,0.0877,39410,1787394859.4501
38.478,695.188,20.5224,0.9854,0.0,0.0,1,1,640.03,161.679,0.0375,39410,1787394859.5483
38.5,695.565,20.7864,0.9894,0.0,0.0,1,1,640.013,161.225,-0.0133,39410,1787394859.5485
38.522,695.948,21.0495,0.9934,0.0,0.0,1,1,639.996,160.764,-0.0647,39410,1787394859.5486
38.544,696.336,21.3116,0.9971,0.0,0.0,1,1,639.979,160.299,-0.1166,39410,1787394859.5487
38.566,696.729,21.5726,1.0,0.0,0.0271,1,1,639.961,159.827,-0.1689,39410,1787394859.6559
38.588,697.129,21.8318,1.0,0.0,0.0542,1,1,639.944,159.349,-0.2218,39410,1787394859.6561
38.61,697.534,22.088,1.0,0.0,0.0813,1,1,639.928,158.866,-0.2749,39410,1787394859.6564
38.632,697.947,22.3401,0.9926,0.0,0.1083,1,1,639.913,158.378,-0.3283,39410,1787394859.6569
38.654,698.366,22.5856,0.9678,0.0,0.1354,1,1,639.901,157.883,-0.3816,39410,1787394859.6571
38.676,698.792,22.8197,0.9419,0.0,0.1625,1,1,639.892,157.384,-0.4348,39410,1787394859.7546
38.698,699.225,23.0393,0.9148,0.0,0.1895,1,1,639.888,156.879,-0.4877,39410,1787394859.7549
38.72,699.667,23.2436,0.8865,0.0,0.2166,1,1,639.888,156.37,-0.54,39410,1787394859.7551
38.742,700.115,23.4323,0.8571,0.0,0.2437,1,1,639.895,155.856,-0.5916,39410,1787394859.7553
38.764,700.572,23.6054,0.8265,0.0,0.2707,1,1,639.908,155.339,-0.6424,39410,1787394859.8579
38.786,701.035,23.7629,0.7947,0.0,0.2978,1,1,639.928,154.818,-0.6921,39410,1787394859.8582
38.808,701.507,23.9059,0.7617,0.0,0.3248,1,1,639.956,154.294,-0.7406,39410,1787394859.8584
38.83,701.985,24.0315,0.7276,0.0,0.3518,1,1,639.992,153.768,-0.7877,39410,1787394859.8587
38.852,702.471,24.1465,0.6924,0.0,0.3789,1,1,640.037,153.24,-0.8335,39410,1787394859.8589
38.874,702.962,24.2466,0.6559,0.0,0.4059,1,1,640.09,152.71,-0.8777,39410,1787394859.9515
38.896,703.461,24.3258,0.6183,0.0,0.433,1,1,640.152,152.179,-0.9203,39410,1787394859.9516
38.918,703.965,24.398,0.5795,0.0,0.46,1,1,640.224,151.648,-0.9612,39410,1787394859.9518
38.94,704.475,24.4242,0.5396,0.0,0.487,2,1,640.305,151.117,-1.0002,39410,1787394859.9519
38.962,704.989,24.4508,0.4984,0.0,0.5141,2,1,640.395,150.587,-1.0374,39410,1787394860.0445
38.984,705.507,24.4713,0.4561,0.0,0.5411,2,1,640.494,150.058,-1.0728,39410,1787394860.0447
39.006,706.029,24.4679,0.4127,0.0,0.5682,2,1,640.603,149.531,-1.106,39410,1787394860.0449
39.028,706.555,24.47,0.3681,0.0,0.5952,2,1,640.72,149.005,-1.1373,39410,1787394860.045
39.05,707.084,24.4454,0.35,0.0,0.6222,2,1,640.848,148.482,-1.1665,39410,1787394860.0452
39.072,707.616,24.4056,0.35,0.0,0.6493,2,1,640.985,147.963,-1.1934,39410,1787394860.1382
39.094,708.15,24.3895,0.35,0.0,0.6763,2,1,641.131,147.446,-1.2184,39410,1787394860.1383
39.116,708.685,24.3311,0.35,0.0,0.7034,2,1,641.286,146.933,-1.2413,39410,1787394860.1385
39.138,709.222,24.3089,0.35,0.0,0.7304,2,1,641.449,146.424,-1.262,39410,1787394860.1387
39.16,709.761,24.2543,0.35,0.0,0.7574,2,1,641.622,145.918,-1.2807,39410,1787394860.233
39.182,710.3,24.2197,0.35,0.0,0.7845,2,1,641.803,145.417,-1.2971,39410,1787394860.2332
39.204,710.84,24.1488,0.35,0.0,0.8115,2,1,641.993,144.92,-1.3114,39410,1787394860.2333
39.226,711.38,24.1088,0.35,0.0,0.8386,2,1,642.191,144.428,-1.3238,39410,1787394860.2336
39.248,711.92,24.0455,1.0,0.0,0.0,2,1,642.397,143.94,-1.334,39410,1787394860.3283
39.27,712.461,24.0597,0.7765,0.0,0.0,2,1,642.611,143.456,-1.3422,39410,1787394860.3284
39.292,713.004,24.1481,0.8004,0.0,0.0,2,1,642.833,142.975,-1.3484,39410,1787394860.3286
39.314,713.549,24.2691,0.8227,0.0,0.0,2,1,643.063,142.494,-1.3531,39410,1787394860.3287
39.336,714.098,24.3877,0.8282,0.0,0.0,2,1,643.302,142.015,-1.356,39410,1787394860.4205
39.358,714.649,24.502,0.8408,0.0,0.0,2,1,643.548,141.537,-1.3571,39410,1787394860.4207
39.38,715.203,24.599,0.7935,0.0,0.0,2,1,643.804,141.061,-1.3561,39410,1787394860.4208
39.402,715.759,24.7165,0.854,0.0,0.0,2,1,644.067,140.587,-1.3535,39410,1787394860.421
39.424,716.317,24.785,0.7297,0.0,0.0,2,1,644.339,140.115,-1.3488,39410,1787394860.4212
39.446,716.877,24.921,0.8974,0.0,0.0,2,1,644.62,139.645,-1.3422,39410,1787394860.51
39.468,717.438,24.9722,0.6689,0.0,0.0,2,1,644.909,139.178,-1.3336,39410,1787394860.5102
39.49,718.0,25.1055,0.9427,0.0,0.0,2,1,645.205,138.714,-1.3232,39410,1787394860.5103
39.512,718.563,25.1983,0.7801,0.0,0.0,2,1,645.511,138.253,-1.3106,39410,1787394860.5105
39.534,719.127,25.31,0.8847,0.0,0.0,2,1,645.826,137.795,-1.2961,39410,1787394860.6017
39.556,719.692,25.3826,0.7329,0.0,0.0,2,1,646.148,137.34,-1.2796,39410,1787394860.6018
39.578,720.258,25.5092,0.8946,0.0,0.0,2,1,646.479,136.888,-1.2611,39410,1787394860.602
39.6,720.823,25.6026,0.8131,0.0,0.0,2,1,646.817,136.439,-1.2407,39410,1787394860.6021
39.622,721.389,25.717,0.8741,0.0,0.0,2,1,647.164,135.994,-1.2183,39410,1787394860.697
39.644,721.955,25.7838,0.7388,0.0,0.0,2,1,647.519,135.552,-1.1938,39410,1787394860.6972
39.666,722.521,25.9248,0.94,0.0,0.0,2,1,647.882,135.114,-1.1673,39410,1787394860.6975
39.688,723.086,26.0217,0.8295,0.0,0.0,2,1,648.254,134.68,-1.1387,39410,1787394860.6977
39.71,723.65,26.086,0.7151,0.0,0.0,2,1,648.634,134.25,-1.1081,39410,1787394860.7921
39.732,724.213,26.2243,0.9529,0.0,0.0,2,1,649.021,133.825,-1.0754,39410,1787394860.7924
39.754,724.775,26.3265,0.8518,0.0,0.0,2,1,649.418,133.404,-1.0406,39410,1787394860.7926
39.776,725.336,26.4425,0.8753,0.0,0.0,2,1,649.822,132.988,-1.0038,39410,1787394860.7929
39.798,725.896,26.5637,0.9053,0.0,0.0,2,1,650.234,132.575,-0.9649,39410,1787394860.7931
39.82,726.454,26.6614,0.8351,0.0,-0.027,2,1,650.655,132.168,-0.9237,39410,1787394860.888
39.842,727.01,26.8003,0.9426,0.0,-0.054,2,1,651.084,131.765,-0.8806,39410,1787394860.8883
39.864,727.565,26.9086,0.8423,0.0,-0.081,2,1,651.521,131.367,-0.8354,39410,1787394860.8885
39.886,728.118,27.048,0.9192,0.0,-0.108,2,1,651.965,130.973,-0.7882,39410,1787394860.8887
39.908,728.67,27.1899,0.9322,0.0,-0.135,2,1,652.417,130.583,-0.7391,39410,1787394860.9832
39.93,729.22,27.3509,0.9424,0.0,-0.1619,2,1,652.875,130.197,-0.6883,39410,1787394860.9834
39.952,729.771,27.5199,0.9154,0.0,-0.1889,2,1,653.341,129.812,-0.6358,39410,1787394860.9836
39.974,730.321,27.6905,0.8873,0.0,-0.2159,2,1,653.812,129.429,-0.582,39410,1787394860.9837
39.996,730.873,27.8499,0.8579,0.0,-0.2429,2,1,654.288,129.045,-0.5272,39410,1787394861.0795
40.018,731.427,27.9902,0.8275,0.0,-0.2698,2,1,654.765,128.658,-0.4721,39410,1787394861.0798
40.04,731.986,28.1147,0.7958,0.0,-0.2968,2,1,655.242,128.266,-0.4175,39410,1787394861.0801
40.062,732.548,28.2244,0.763,0.0,-0.3238,2,1,655.716,127.866,-0.3636,39410,1787394861.0803
40.084,733.115,28.3195,0.729,0.0,-0.3507,2,1,656.186,127.459,-0.3108,39410,1787394861.0804
40.106,733.686,28.3999,0.6939,0.0,-0.3777,2,1,656.652,127.044,-0.2592,39410,1787394861.1762
40.128,734.261,28.4653,0.6576,0.0,-0.4047,2,1,657.113,126.621,-0.209,39410,1787394861.1765
40.15,734.841,28.5154,0.6202,0.0,-0.4316,2,1,657.568,126.19,-0.1602,39410,1787394861.1769
40.172,735.424,28.5499,0.5816,0.0,-0.4586,2,1,658.016,125.75,-0.1131,39410,1787394861.177
40.194,736.011,28.5689,1.0,0.0,0.0,2,1,658.458,125.303,-0.0675,39410,1787394861.2716
40.216,736.601,28.6472,0.9166,0.0,0.0,2,1,658.893,124.848,-0.0236,39410,1787394861.2719
40.238,737.195,28.7931,0.9384,0.0,0.0,2,1,659.324,124.387,0.0195,39410,1787394861.272
40.26,737.794,28.935,0.9521,0.0,0.0,2,1,659.753,123.918,0.0618,39410,1787394861.2722
40.282,738.397,29.0772,0.9648,0.0,0.0,2,1,660.178,123.442,0.103,39410,1787394861.3657
40.304,739.004,29.2219,0.978,0.0,0.0,2,1,660.599,122.958,0.1432,39410,1787394861.3658
40.326,739.617,29.371,0.9917,0.0,0.0,2,1,661.016,122.466,0.1823,39410,1787394861.366
40.348,740.234,29.5254,1.0,0.0,0.0,2,1,661.429,121.967,0.2203,39410,1787394861.3661
40.37,740.856,29.6852,1.0,0.0,0.0,2,1,661.838,121.46,0.2573,39410,1787394861.3663
40.392,741.483,29.8485,1.0,0.0,-0.0269,2,1,662.244,120.946,0.2935,39410,1787394861.4635
40.414,742.113,30.0114,1.0,0.0,-0.0539,2,1,662.647,120.425,0.3288,39410,1787394861.4639
40.436,742.749,30.1725,1.0,0.0,-0.0808,2,1,663.046,119.897,0.3634,39410,1787394861.464
40.458,743.388,30.3312,0.9931,0.0,-0.1077,2,1,663.443,119.362,0.3973,39410,1787394861.4641
40.48,744.031,30.486,0.9685,0.0,-0.1347,2,1,663.837,118.822,0.4304,39410,1787394861.558
40.502,744.679,30.6327,0.9428,0.0,-0.1616,2,1,664.228,118.274,0.4628,39410,1787394861.5583
40.524,745.33,30.7694,0.9159,0.0,-0.1885,2,1,664.615,117.721,0.4944,39410,1787394861.5586
40.546,745.985,30.8952,0.8878,0.0,-0.2154,2,1,664.998,117.16,0.5249,39410,1787394861.5588
40.568,746.643,31.0096,0.8585,0.0,-0.2423,2,1,665.376,116.594,0.5544,39410,1787394861.6534
40.59,747.305,31.1121,0.8281,0.0,-0.2692,2,1,665.748,116.02,0.5826,39410,1787394861.6535
40.612,747.97,31.2023,0.7966,0.0,-0.2962,2,1,666.113,115.44,0.6096,39410,1787394861.6537
40.634,748.638,31.2799,0.7639,0.0,-0.3231,2,1,666.472,114.854,0.635,39410,1787394861.6538
40.656,749.309,31.3441,0.73,0.0,-0.35,2,1,666.823,114.261,0.659,39410,1787394861.6539
40.678,749.982,31.3947,0.695,0.0,-0.3769,2,1,667.166,113.662,0.6813,39410,1787394861.7492
40.7,750.657,31.4314,0.6588,0.0,-0.4038,2,1,667.5,113.057,0.7019,39410,1787394861.7495
40.722,751.333,31.4541,0.6215,0.0,-0.4307,2,1,667.826,112.447,0.7208,39410,1787394861.7496
40.744,752.011,31.4626,0.583,0.0,-0.4576,2,1,668.142,111.831,0.7379,39410,1787394861.7497
40.766,752.699,31.4567,0.5433,0.0,-0.4845,2,1,668.448,111.21,0.753,39410,1787394861.8431
40.788,753.388,31.4363,0.5025,0.0,-0.5114,2,1,668.743,110.585,0.7658,39410,1787394861.8433
40.81,754.077,31.4008,0.4606,0.0,-0.5383,2,1,669.029,109.955,0.7763,39410,1787394861.8435
40.832,754.766,31.3501,0.4174,0.0,-0.5652,2,1,669.303,109.322,0.7846,39410,1787394861.8436
40.854,755.454,31.2837,0.3731,0.0,-0.5922,2,1,669.567,108.685,0.7905,39410,1787394861.9354
40.876,756.141,31.2015,0.35,0.0,-0.6191,2,1,669.818,108.046,0.7941,39410,1787394861.9355
40.898,756.827,31.1063,0.35,0.0,-0.646,2,1,670.059,107.404,0.7954,39410,1787394861.9356
40.92,757.51,31.0037,0.35,0.0,-0.6729,2,1,670.287,106.76,0.7943,39410,1787394861.9358
40.942,758.19,30.8959,0.35,0.0,-0.6998,2,1,670.504,106.115,0.7909,39410,1787394861.9359
40.964,758.868,30.7832,0.35,0.0,-0.7267,2,1,670.709,105.468,0.7852,39410,1787394862.032
40.986,759.543,30.6654,0.35,0.0,-0.7537,2,1,670.902,104.821,0.7771,39410,1787394862.0322
41.008,760.214,30.5426,0.35,0.0,-0.7806,2,1,671.083,104.172,0.7668,39410,1787394862.0324
41.03,760.881,30.4145,0.35,0.0,-0.8075,2,1,671.252,103.524,0.7542,39410,1787394862.0326
41.052,761.545,30.2812,1.0,0.0,0.0,2,1,671.409,102.875,0.7393,39410,1787394862.1332
