# schema_version: 1
# lap: 1
# driver: 0822
# phase: coached
# setup: apex-study-v1
# source: torcs:human-1-1787394301-10916-1.csv | car: Player | race_lap: 1 | measured_lap_time: 143.990
# sector: derived as thirds of track length (TORCS exports no sectors)
t,dist,speed,throttle,brake,steer,gear,sector,x,y,track_pos,damage,wall_clock_s
38.25,571.831,19.1772,0.35,0.0,0.6421,1,1,643.619,248.69,-1.0144,3735,1787394347.3183
38.27,572.124,16.6129,0.35,0.0,0.6668,1,1,643.326,248.854,-1.0209,3801,1787394347.3185
38.29,572.416,16.6046,0.35,0.0,0.6916,1,1,643.02,248.985,-1.0209,3801,1787394347.3186
38.31,572.707,16.5551,0.35,0.0,0.7163,1,1,642.719,249.124,-1.0232,3801,1787394347.3187
38.33,572.996,16.5133,0.35,0.0,0.741,1,1,642.423,249.271,-1.028,3801,1787394347.3189
38.35,573.283,16.5037,0.35,0.0,0.7657,1,1,642.131,249.424,-1.0348,3801,1787394347.4367
38.37,573.569,16.2708,0.35,0.0,0.7904,1,1,641.838,249.57,-1.0407,3802,1787394347.4369
38.39,573.853,16.2561,0.35,0.0,0.8151,1,1,641.54,249.699,-1.0434,3802,1787394347.437
38.41,574.137,16.2538,0.35,0.0,0.8399,1,1,641.245,249.836,-1.0484,3802,1787394347.4371
38.43,574.419,16.2753,0.35,0.0,0.8646,1,1,640.953,249.98,-1.0555,3802,1787394347.4372
38.45,574.701,16.3254,0.35,0.0,0.8893,1,1,640.664,250.131,-1.0645,3802,1787394347.5534
38.47,574.983,16.1868,0.35,0.0,0.914,1,1,640.369,250.265,-1.0705,3802,1787394347.5536
38.49,575.265,16.2344,0.35,0.0,0.9387,1,1,640.071,250.393,-1.0757,3802,1787394347.5538
38.51,575.547,16.2903,0.35,0.0,0.9635,1,1,639.775,250.526,-1.0823,3802,1787394347.5539
38.53,575.829,16.3436,0.35,0.0,0.9882,1,1,639.477,250.659,-1.0893,3802,1787394347.554
38.55,576.112,16.3932,0.35,0.0,1.0,1,1,639.176,250.788,-1.0961,3802,1787394347.5543
38.57,576.397,16.432,0.35,0.0,1.0,1,1,638.872,250.912,-1.1021,3802,1787394347.6753
38.59,576.681,16.4693,0.35,0.0,1.0,1,1,638.565,251.03,-1.1073,3802,1787394347.6754
38.61,576.967,16.5034,0.35,0.0,1.0,1,1,638.255,251.142,-1.1117,3802,1787394347.6756
38.63,577.253,16.5277,0.35,0.0,1.0,1,1,637.942,251.247,-1.115,3802,1787394347.6757
38.65,577.54,16.5488,0.35,0.0,1.0,1,1,637.626,251.345,-1.1174,3802,1787394347.6759
38.67,577.827,16.5673,0.35,0.0,1.0,1,1,637.308,251.436,-1.119,3802,1787394347.676
38.69,578.115,16.5833,0.35,0.0,1.0,1,1,636.987,251.52,-1.1193,3802,1787394347.7901
38.71,578.402,16.5856,0.35,0.0,1.0,1,1,636.664,251.596,-1.1186,3802,1787394347.7902
38.73,578.69,16.5986,0.35,0.0,1.0,1,1,636.34,251.664,-1.1169,3802,1787394347.7904
38.75,578.978,16.6058,0.35,0.0,1.0,1,1,636.013,251.724,-1.1142,3802,1787394347.7905
38.77,579.265,16.5912,0.35,0.0,1.0,1,1,635.686,251.777,-1.1104,3802,1787394347.7906
38.79,579.552,16.5907,0.35,0.0,1.0,1,1,635.357,251.822,-1.1054,3802,1787394347.7908
38.81,579.84,16.5976,0.35,0.0,1.0,1,1,635.027,251.859,-1.0994,3802,1787394347.9071
38.83,580.126,16.5774,0.35,0.0,1.0,1,1,634.697,251.888,-1.0925,3802,1787394347.9073
38.85,580.413,16.5761,0.35,0.0,1.0,1,1,634.366,251.909,-1.0844,3802,1787394347.9074
38.87,580.698,16.5642,0.35,0.0,1.0,1,1,634.036,251.923,-1.0753,3802,1787394347.9075
38.89,580.984,16.5584,0.35,0.0,1.0,1,1,633.705,251.928,-1.0652,3802,1787394347.9077
38.91,581.269,16.539,0.35,0.0,1.0,1,1,633.374,251.927,-1.0542,3802,1787394347.9078
38.93,581.552,16.5176,0.35,0.0,1.0,1,1,633.044,251.915,-1.0418,3802,1787394348.0211
38.95,581.836,16.512,0.35,0.0,1.0,1,1,632.714,251.897,-1.0286,3802,1787394348.0213
38.97,582.119,16.4962,0.35,0.0,1.0,1,1,632.385,251.872,-1.0144,3802,1787394348.0214
38.99,582.4,16.4811,0.35,0.0,1.0,1,1,632.057,251.837,-0.999,3802,1787394348.0215
39.01,582.681,16.4576,0.35,0.0,1.0,1,1,631.731,251.796,-0.9826,3802,1787394348.0217
39.03,582.961,16.4424,0.35,0.0,1.0,1,1,631.406,251.746,-0.9652,3802,1787394348.0218
39.05,583.24,16.4405,0.35,0.0,1.0,1,1,631.082,251.688,-0.9467,3802,1787394348.136
39.07,583.518,16.4208,0.35,0.0,1.0,1,1,630.76,251.623,-0.9272,3802,1787394348.1362
39.09,583.795,16.3977,0.35,0.0,1.0,1,1,630.44,251.55,-0.9067,3802,1787394348.1363
39.11,584.071,16.389,0.35,0.0,1.0,1,1,630.123,251.47,-0.8853,3802,1787394348.1366
39.13,584.346,16.3716,0.35,0.0,1.0,1,1,629.807,251.381,-0.8627,3802,1787394348.1368
39.15,584.619,16.3568,0.35,0.0,1.0,1,1,629.495,251.285,-0.8391,3802,1787394348.2518
39.17,584.891,16.3451,0.35,0.0,1.0,1,1,629.184,251.181,-0.8145,3802,1787394348.252
39.19,585.162,16.3237,0.35,0.0,1.0,1,1,628.877,251.07,-0.7888,3802,1787394348.2521
39.21,585.431,16.3192,0.35,0.0,1.0,1,1,628.573,250.952,-0.7623,3802,1787394348.2523
39.23,585.699,16.3076,0.35,0.0,1.0,1,1,628.272,250.826,-0.7347,3802,1787394348.2525
39.25,585.966,16.3009,0.35,0.0,1.0,1,1,627.975,250.693,-0.706,3802,1787394348.2526
39.27,586.231,16.2944,0.35,0.0,1.0,1,1,627.681,250.552,-0.6763,3802,1787394348.3673
39.29,586.494,16.2888,0.35,0.0,1.0,1,1,627.391,250.404,-0.6456,3802,1787394348.3676
39.31,586.756,16.2852,0.35,0.0,1.0,1,1,627.104,250.249,-0.6139,3802,1787394348.3677
39.33,587.017,16.2818,0.35,0.0,1.0,1,1,626.822,250.087,-0.5813,3802,1787394348.3679
39.35,587.291,16.2786,0.35,0.0,1.0,1,1,626.544,249.918,-0.5475,3802,1787394348.368
39.37,587.564,16.2761,0.35,0.0,1.0,1,1,626.27,249.743,-0.5123,3802,1787394348.3681
39.39,587.834,16.274,1.0,0.0,0.0,1,1,626.0,249.56,-0.4758,3802,1787394348.4905
39.41,588.1,16.3712,0.7362,0.0,0.0,1,1,625.734,249.371,-0.438,3802,1787394348.4907
39.43,588.364,16.5371,0.7885,0.0,0.0,1,1,625.47,249.175,-0.3989,3802,1787394348.4908
39.45,588.63,16.7519,0.8127,0.0,0.0,1,1,625.204,248.975,-0.3587,3802,1787394348.491
39.47,588.899,16.9778,0.8614,0.0,0.0,1,1,624.935,248.771,-0.3179,3802,1787394348.4911
39.49,589.169,17.2076,0.8958,0.0,0.0,1,1,624.665,248.561,-0.2761,3802,1787394348.4913
39.51,589.441,17.4432,0.9194,0.0,0.0,1,1,624.394,248.346,-0.233,3802,1787394348.6072
39.53,589.713,17.6853,0.938,0.0,0.0,1,1,624.121,248.124,-0.1885,3802,1787394348.6074
39.55,589.986,17.9328,0.9508,0.0,0.0,1,1,623.848,247.895,-0.1428,3802,1787394348.6082
39.57,590.26,18.1841,0.9581,0.0,0.0,1,1,623.574,247.66,-0.0958,3802,1787394348.6085
39.59,590.536,18.4375,0.9601,0.0,0.0,1,1,623.298,247.418,-0.0475,3802,1787394348.6087
39.61,590.813,18.6913,0.9579,0.0,0.0,1,1,623.021,247.171,0.002,3802,1787394348.6088
39.63,591.092,18.9452,0.9584,0.0,0.0,1,1,622.742,246.918,0.0525,3802,1787394348.7359
39.65,591.373,19.1993,0.9613,0.0,0.0,1,1,622.461,246.66,0.1041,3802,1787394348.7361
39.67,591.657,19.4536,0.9655,0.0,0.0,1,1,622.177,246.397,0.1568,3802,1787394348.7362
39.69,591.943,19.7071,0.9667,0.0,0.0,1,1,621.892,246.129,0.2104,3802,1787394348.7364
39.71,592.231,19.9601,0.9695,0.0,0.0,1,1,621.604,245.856,0.2649,3802,1787394348.7372
39.73,592.522,20.2147,0.9786,0.0,0.0,1,1,621.313,245.579,0.3204,3802,1787394348.7374
39.75,592.815,20.4708,0.9873,0.0,0.0,1,1,621.019,245.297,0.3768,3802,1787394348.8463
39.77,593.112,20.7277,0.9983,0.0,0.0,1,1,620.722,245.011,0.434,3802,1787394348.8465
39.79,593.474,20.9875,1.0,0.0,0.0,1,1,620.423,244.72,0.4915,3802,1787394348.8466
39.81,593.875,21.2653,1.0,0.0,0.0,1,1,620.119,244.426,0.5478,3802,1787394348.8468
39.83,594.306,21.5311,1.0,0.0,0.0,1,1,619.811,244.128,0.6025,3802,1787394348.847
39.85,594.768,21.7835,1.0,0.0,0.0,1,1,619.5,243.827,0.6554,3802,1787394348.8471
39.87,595.265,22.0308,1.0,0.0,-0.0246,1,1,619.185,243.522,0.7062,3802,1787394348.9581
39.89,595.796,22.2943,1.0,0.0,-0.0492,1,1,618.866,243.214,0.7543,3802,1787394348.9583
39.91,596.366,22.5403,1.0,0.0,-0.0738,1,1,618.542,242.903,0.7994,3802,1787394348.9585
39.93,596.973,22.7731,1.0,0.0,-0.0985,1,1,618.214,242.59,0.8409,3802,1787394348.9587
39.95,597.62,23.0073,0.9793,0.0,-0.1231,1,1,617.882,242.275,0.8781,3802,1787394348.9589
39.97,598.304,23.2249,0.9562,0.0,-0.1477,1,1,617.544,241.959,0.9107,3802,1787394348.9591
39.99,599.023,23.4383,0.9322,0.0,-0.1723,1,1,617.201,241.642,0.9378,3802,1787394349.0701
40.01,599.774,23.6472,0.9073,0.0,-0.1968,1,1,616.853,241.325,0.9591,3802,1787394349.0704
40.03,600.551,23.8055,0.8813,0.0,-0.2214,1,1,616.499,241.009,0.9738,3802,1787394349.0706
40.05,601.346,23.9783,0.8544,0.0,-0.246,1,1,616.14,240.694,0.9815,3802,1787394349.0708
40.07,602.151,24.104,0.8266,0.0,-0.2706,1,1,615.774,240.381,0.9819,3802,1787394349.0709
40.09,602.957,24.2608,1.0,0.0,0.0,1,1,615.403,240.071,0.9748,3802,1787394349.1878
40.11,603.755,24.3878,1.0,0.0,0.0,1,1,615.026,239.763,0.9602,3802,1787394349.188
40.13,604.537,24.5204,1.0,0.0,0.0,2,1,614.647,239.455,0.9389,3802,1787394349.1882
40.15,605.299,24.7331,1.0,0.0,0.0,2,1,614.263,239.146,0.9112,3802,1787394349.1883
40.17,606.035,24.912,1.0,0.0,0.0,2,1,613.876,238.835,0.8771,3802,1787394349.1884
40.19,606.742,25.0826,1.0,0.0,0.0,2,1,613.484,238.524,0.837,3802,1787394349.1885
40.21,607.417,25.3079,1.0,0.0,0.0246,2,1,613.089,238.211,0.7913,3802,1787394349.2981
40.23,608.057,25.4913,1.0,0.0,0.0491,2,1,612.691,237.895,0.7403,3802,1787394349.2982
40.25,608.664,25.693,1.0,0.0,0.0737,2,1,612.29,237.577,0.6845,3802,1787394349.2984
40.27,609.238,25.8844,1.0,0.0,0.0982,2,1,611.887,237.255,0.6244,3802,1787394349.2985
40.29,609.779,26.0745,0.9795,0.0,0.1228,2,1,611.482,236.929,0.5605,3802,1787394349.2987
40.31,610.29,26.2596,0.9565,0.0,0.1473,2,1,611.076,236.599,0.493,3802,1787394349.2988
40.33,610.772,26.4376,0.9326,0.0,0.1719,2,1,610.669,236.263,0.4223,3802,1787394349.4101
40.35,611.227,26.6079,0.9077,0.0,0.1964,2,1,610.263,235.922,0.3488,3802,1787394349.4103
40.37,611.656,26.7699,0.8818,0.0,0.221,2,1,609.857,235.575,0.2728,3802,1787394349.4104
40.39,612.063,26.9232,0.855,0.0,0.2455,2,1,609.452,235.222,0.1946,3802,1787394349.4106
40.41,612.443,27.0672,0.8272,0.0,0.27,2,1,609.049,234.863,0.1144,3802,1787394349.4107
40.43,612.809,27.2016,0.7985,0.0,0.2946,2,1,608.648,234.496,0.0343,3802,1787394349.5215
40.45,613.182,27.3261,0.7688,0.0,0.3191,2,1,608.25,234.124,-0.0453,3802,1787394349.5217
40.47,613.562,27.4401,0.7381,0.0,0.3436,2,1,607.855,233.744,-0.1243,3802,1787394349.5218
40.49,613.949,27.5434,0.7065,0.0,0.3682,2,1,607.464,233.357,-0.2025,3802,1787394349.5219
40.51,614.342,27.6357,0.6739,0.0,0.3927,2,1,607.077,232.964,-0.2799,3802,1787394349.5221
40.53,614.742,27.7169,0.6404,0.0,0.4172,2,1,606.695,232.564,-0.3564,3802,1787394349.5222
40.55,615.149,27.7866,0.6058,0.0,0.4417,2,1,606.317,232.157,-0.4319,3802,1787394349.6325
40.57,615.563,27.8448,0.5704,0.0,0.4663,2,1,605.945,231.743,-0.5064,3802,1787394349.6327
40.59,615.983,27.8911,0.5339,0.0,0.4908,2,1,605.578,231.323,-0.5797,3802,1787394349.6328
40.61,616.409,27.9254,0.4966,0.0,0.5153,2,1,605.218,230.897,-0.6517,3802,1787394349.6329
40.63,616.841,27.948,0.4582,0.0,0.5398,2,1,604.864,230.465,-0.7226,3802,1787394349.6331
40.65,617.279,27.9599,0.4189,0.0,0.5643,2,1,604.516,230.027,-0.7922,3802,1787394349.7494
40.67,617.722,27.9601,0.3786,0.0,0.5889,2,1,604.175,229.583,-0.8603,3802,1787394349.7496
40.69,618.171,27.9447,0.35,0.0,0.6134,2,1,603.842,229.135,-0.927,3802,1787394349.7498
40.71,618.625,27.9179,0.35,0.0,0.6379,2,1,603.516,228.681,-0.9921,3802,1787394349.75
40.73,619.083,22.948,0.35,0.0,0.6625,2,1,603.457,228.223,-1.004,4033,1787394349.7501
40.75,619.541,22.9434,0.35,0.0,0.6871,2,1,603.438,227.765,-1.0078,4033,1787394349.7502
40.77,619.999,22.8818,0.35,0.0,0.7117,2,1,603.41,227.307,-1.0134,4033,1787394349.864
40.79,620.454,22.7988,0.35,0.0,0.7363,2,1,603.373,226.852,-1.0207,4033,1787394349.8641
40.81,620.907,22.7309,0.35,0.0,0.7609,2,1,603.328,226.399,-1.0297,4033,1787394349.8643
40.83,621.358,22.5336,0.35,0.0,0.7855,2,1,603.295,225.948,-1.0362,4033,1787394349.8644
40.85,621.807,22.4734,0.35,0.0,0.8102,2,1,603.273,225.499,-1.0407,4033,1787394349.8645
40.87,622.255,22.4342,0.35,0.0,0.8348,2,1,603.243,225.051,-1.0468,4033,1787394349.8647
40.89,622.702,22.4176,0.35,0.0,0.8594,2,1,603.204,224.604,-1.0546,4033,1787394349.9702
40.91,623.148,22.4184,0.35,0.0,0.884,2,1,603.157,224.158,-1.064,4033,1787394349.9704
40.93,623.593,22.4333,0.35,0.0,0.9086,2,1,603.104,223.713,-1.0744,4033,1787394349.9705
40.95,624.039,22.4467,0.35,0.0,0.9332,2,1,603.052,223.267,-1.085,4033,1787394349.9707
40.97,624.485,22.4616,0.35,0.0,0.9578,2,1,603.002,222.82,-1.0948,4033,1787394349.9708
40.99,624.933,22.4691,0.35,0.0,0.9824,2,1,602.96,222.373,-1.1032,4033,1787394350.0759
41.01,625.381,22.4608,0.35,0.0,1.0,2,1,602.926,221.925,-1.1102,4033,1787394350.076
41.03,625.829,22.4457,0.35,0.0,1.0,2,1,602.9,221.477,-1.1154,4033,1787394350.0762
41.05,626.277,22.4193,0.35,0.0,1.0,2,1,602.881,221.029,-1.119,4033,1787394350.0763
41.07,626.725,22.3822,0.35,0.0,1.0,2,1,602.872,220.581,-1.121,4033,1787394350.0764
41.09,627.172,22.3337,0.35,0.0,1.0,2,1,602.871,220.134,-1.1211,4033,1787394350.1796
41.11,627.618,22.2829,0.35,0.0,1.0,2,1,602.878,219.687,-1.1197,4033,1787394350.1798
41.13,628.063,22.2094,0.35,0.0,1.0,2,1,602.895,219.243,-1.1164,4033,1787394350.18
41.15,628.506,22.1501,0.35,0.0,1.0,2,1,602.918,218.8,-1.1116,4033,1787394350.1801
41.17,628.947,22.0635,0.35,0.0,1.0,2,1,602.962,218.359,-1.1029,4033,1787394350.1803
41.19,629.385,21.9708,0.35,0.0,1.0,2,1,603.041,217.921,-1.0872,4033,1787394350.1805
41.21,629.821,21.8862,0.35,0.0,1.0,2,1,603.117,217.485,-1.072,4033,1787394350.2826
41.23,630.254,21.774,0.35,0.0,1.0,2,1,603.186,217.052,-1.0581,4033,1787394350.2827
41.25,630.683,21.6637,0.35,0.0,1.0,2,1,603.254,216.623,-1.0445,4033,1787394350.2829
41.27,631.059,21.5357,0.35,0.0,1.0,2,1,603.327,216.197,-1.0304,4033,1787394350.283
41.29,631.43,21.4243,0.35,0.0,1.0,2,1,603.406,215.775,-1.0157,4033,1787394350.2831
41.31,631.799,21.2648,0.8153,0.0,0.0,2,1,603.494,215.357,-1.0003,4033,1787394350.3845
41.33,632.166,21.1603,0.6909,0.0,0.0,2,1,603.589,214.944,-0.9842,4033,1787394350.3847
41.35,632.531,21.0854,0.5882,0.0,0.0,2,1,603.691,214.534,-0.9675,4033,1787394350.3848
41.37,632.895,21.0319,0.668,0.0,0.0,2,1,603.801,214.128,-0.9499,4033,1787394350.3849
41.39,633.258,20.9897,0.6121,0.0,0.0,2,1,603.919,213.725,-0.9316,4033,1787394350.3851
41.41,633.621,20.9501,0.6591,0.0,0.0,2,1,604.046,213.325,-0.9123,4033,1787394350.4834
41.43,633.982,20.901,0.6685,0.0,0.0,2,1,604.181,212.929,-0.8921,4033,1787394350.4836
41.45,634.343,20.8464,0.5912,0.0,0.0,2,1,604.324,212.536,-0.8711,4033,1787394350.4837
41.47,634.702,20.7912,0.6893,0.0,0.0,2,1,604.474,212.148,-0.8492,4033,1787394350.4839
41.49,635.06,20.7219,0.6016,0.0,0.0,2,1,604.633,211.765,-0.8265,4033,1787394350.4841
41.51,635.417,20.6561,0.658,0.0,0.0,2,1,604.798,211.386,-0.803,4033,1787394350.5779
41.53,635.773,20.5808,0.6469,0.0,0.0,2,1,604.972,211.011,-0.7786,4033,1787394350.5781
41.55,636.127,20.4972,0.6333,0.0,0.0,2,1,605.153,210.643,-0.7533,4033,1787394350.5782
41.57,636.479,20.4208,0.609,0.0,0.0,2,1,605.34,210.279,-0.7273,4033,1787394350.5783
41.59,636.829,20.3336,0.6496,0.0,0.0,2,1,605.535,209.921,-0.7005,4033,1787394350.5785
41.61,637.178,20.2531,0.5476,0.0,-0.0247,1,1,605.737,209.569,-0.6728,4033,1787394350.6744
41.63,637.525,20.1792,0.5895,0.0,-0.0493,1,1,605.945,209.223,-0.6443,4033,1787394350.6745
41.65,637.87,20.1002,0.6008,0.0,-0.074,1,1,606.161,208.883,-0.6149,4033,1787394350.6747
41.67,638.214,20.0205,0.613,0.0,-0.0986,1,1,606.383,208.549,-0.5846,4033,1787394350.6748
41.69,638.555,19.9413,0.6179,0.0,-0.1233,1,1,606.612,208.221,-0.5535,4033,1787394350.7708
41.71,638.895,19.8643,0.6199,0.0,-0.1479,1,1,606.847,207.9,-0.5215,4033,1787394350.771
41.73,639.232,19.7906,0.6212,0.0,-0.1726,1,1,607.089,207.586,-0.4888,4033,1787394350.7711
41.75,639.568,19.721,0.6231,0.0,-0.1972,1,1,607.336,207.278,-0.4552,4033,1787394350.7713
41.77,639.902,19.6559,0.6259,0.0,-0.2219,1,1,607.59,206.978,-0.4207,4033,1787394350.7714
41.79,640.233,19.5962,0.6293,0.0,-0.2466,1,1,607.849,206.683,-0.3853,4033,1787394350.8669
41.81,640.564,19.5423,0.6334,0.0,-0.2712,1,1,608.115,206.396,-0.3491,4033,1787394350.867
41.83,640.892,19.4952,0.6383,0.0,-0.2959,1,1,608.387,206.116,-0.3119,4033,1787394350.8672
41.85,641.219,19.4554,0.6437,0.0,-0.3206,1,1,608.665,205.843,-0.2738,4033,1787394350.8673
41.87,641.544,19.4238,0.6497,0.0,-0.3452,1,1,608.948,205.577,-0.2348,4033,1787394350.8674
41.89,641.867,19.401,0.6561,0.0,-0.3699,1,1,609.237,205.318,-0.195,4033,1787394350.9618
41.91,642.19,19.3877,0.6631,0.0,-0.3945,1,1,609.532,205.066,-0.1541,4033,1787394350.962
41.93,642.51,19.3846,0.6376,0.0,-0.4192,1,1,609.833,204.821,-0.1124,4033,1787394350.9621
41.95,642.83,19.3896,0.6028,0.0,-0.4439,1,1,610.139,204.583,-0.0697,4033,1787394350.9622
41.97,643.148,19.3983,0.567,0.0,-0.4685,1,1,610.451,204.353,-0.026,4033,1787394350.9624
41.99,643.466,19.4076,0.5303,0.0,-0.4932,1,1,610.768,204.129,0.0186,4033,1787394351.0571
42.01,643.782,19.4164,0.4926,0.0,-0.5179,1,1,611.09,203.913,0.0642,4033,1787394351.0575
42.03,644.097,19.4244,0.4539,0.0,-0.5425,1,1,611.418,203.704,0.1106,4033,1787394351.0576
42.05,644.411,19.432,0.4142,0.0,-0.5672,1,1,611.75,203.503,0.158,4033,1787394351.0577
42.07,644.723,19.4393,0.3736,0.0,-0.5919,1,1,612.087,203.309,0.2063,4033,1787394351.1553
42.09,645.034,19.4462,0.35,0.0,-0.6165,1,1,612.429,203.123,0.2555,4033,1787394351.1555
42.11,645.345,19.455,0.35,0.0,-0.6412,1,1,612.774,202.944,0.3053,4033,1787394351.1557
42.13,645.655,19.4713,0.35,0.0,-0.6659,1,1,613.123,202.771,0.3559,4033,1787394351.1558
42.15,645.966,19.4966,0.35,0.0,-0.6905,1,1,613.474,202.603,0.4068,4033,1787394351.1559
42.17,646.28,19.5292,0.35,0.0,-0.7152,1,1,613.828,202.438,0.4579,4033,1787394351.2516
42.19,646.599,19.5672,0.35,0.0,-0.7398,1,1,614.183,202.273,0.5085,4033,1787394351.2518
42.21,646.926,19.6026,0.35,0.0,-0.7645,1,1,614.536,202.104,0.5581,4033,1787394351.2519
42.23,647.263,19.6311,0.35,0.0,-0.7892,1,1,614.887,201.928,0.6061,4033,1787394351.2521
42.25,647.611,19.6529,0.35,0.0,-0.8138,1,1,615.235,201.746,0.6524,4033,1787394351.2522
42.27,647.968,19.6684,1.0,0.0,0.0,1,1,615.579,201.556,0.6969,4033,1787394351.3469
42.29,648.336,19.7567,0.8085,0.0,0.0,1,1,615.921,201.359,0.7395,4033,1787394351.3471
42.31,648.714,19.9592,0.8361,0.0,0.0,1,1,616.263,201.157,0.781,4033,1787394351.3472
42.33,649.101,20.1749,0.8776,0.0,0.0,1,1,616.608,200.952,0.8221,4033,1787394351.3474
42.35,649.498,20.3946,0.9121,0.0,0.0,1,1,616.957,200.745,0.8628,4033,1787394351.3475
42.37,649.906,20.6172,0.935,0.0,0.0,1,1,617.307,200.531,0.9026,4033,1787394351.4401
42.39,650.326,20.8447,0.954,0.0,0.0,1,1,617.66,200.312,0.9411,4033,1787394351.4402
42.41,650.759,21.0773,0.9691,0.0,0.0,1,1,618.013,200.087,0.9784,4033,1787394351.4403
42.43,651.204,21.3151,0.98,0.0,0.0,1,1,618.368,199.855,1.0144,4033,1787394351.4405
42.45,651.66,21.5553,0.9899,0.0,0.0,1,1,618.726,199.617,1.0492,4033,1787394351.4406
42.47,652.131,20.6764,0.8254,0.0,0.0,1,1,619.052,199.349,1.0744,4048,1787394351.5341
42.49,652.615,20.6892,0.741,0.0,0.0,1,1,619.296,199.016,1.0777,4048,1787394351.5342
42.51,653.1,20.7608,0.786,0.0,0.0,1,1,619.555,198.693,1.0835,4048,1787394351.5344
42.53,653.588,20.8352,0.7877,0.0,0.0,1,1,619.822,198.373,1.0899,4048,1787394351.5346
42.55,654.077,20.9246,0.8052,0.0,0.0,1,1,620.096,198.058,1.0969,4048,1787394351.6259
42.57,654.569,21.0292,0.8204,0.0,0.0,1,1,620.378,197.747,1.1044,4048,1787394351.6261
42.59,655.064,21.1492,0.8373,0.0,0.0,1,1,620.667,197.44,1.1125,4048,1787394351.6263
42.61,655.562,21.2837,0.8544,0.0,0.0,1,1,620.964,197.137,1.1211,4048,1787394351.6264
42.63,656.064,21.4321,0.8723,0.0,0.0,1,1,621.268,196.837,1.1302,4048,1787394351.6265
42.65,656.513,21.5932,0.8896,0.0,0.0,1,1,621.579,196.54,1.1398,4048,1787394351.7166
42.67,656.935,21.7661,0.907,0.0,0.0,1,1,621.898,196.246,1.1511,4048,1787394351.7168
42.69,657.36,21.8562,0.8593,0.0,0.0,1,1,622.205,195.936,1.1586,4048,1787394351.7169
42.71,657.788,21.978,0.8505,0.0,0.0,1,1,622.507,195.618,1.1643,4048,1787394351.717
42.73,658.219,22.0953,0.8538,0.0,-0.0246,1,1,622.81,195.298,1.1702,4048,1787394351.8117
42.75,658.652,22.21,0.8531,0.0,-0.0492,1,1,623.115,194.976,1.1763,4048,1787394351.8118
42.77,659.087,22.3239,0.8538,0.0,-0.0739,1,1,623.421,194.653,1.1824,4048,1787394351.812
42.79,659.524,22.4372,0.8547,0.0,-0.0985,1,1,623.729,194.327,1.1886,4048,1787394351.8121
42.81,659.964,22.5459,0.8926,0.0,-0.1231,1,1,624.037,194.0,1.195,4048,1787394351.8123
42.83,660.405,22.6484,0.8738,0.0,-0.1477,1,1,624.347,193.671,1.2015,4048,1787394351.9022
42.85,660.848,22.7502,0.9253,0.0,-0.1723,1,1,624.659,193.341,1.2083,4048,1787394351.9024
42.87,661.293,22.8451,0.9026,0.0,-0.1969,1,1,624.973,193.01,1.2154,4048,1787394351.9025
42.89,661.739,22.9435,0.8813,0.0,-0.2215,1,1,625.288,192.677,1.2228,4048,1787394351.9027
42.91,662.188,23.0423,0.8543,0.0,-0.2461,1,1,625.605,192.344,1.2304,4048,1787394351.9028
42.93,662.638,23.1397,0.8265,0.0,-0.2707,1,1,625.924,192.01,1.2385,4048,1787394351.9924
42.95,663.09,23.2434,0.7976,0.0,-0.2953,1,1,626.246,191.676,1.2469,4048,1787394351.9925
42.97,663.543,23.3266,0.7678,0.0,-0.3199,1,1,626.565,191.336,1.2545,4048,1787394351.9926
42.99,663.999,23.4395,0.737,0.0,-0.3445,1,1,626.888,190.998,1.2632,4048,1787394351.9928
43.01,664.455,23.5684,0.7053,0.0,-0.3691,1,1,627.219,190.664,1.2737,4048,1787394352.0802
43.03,664.914,23.7042,0.6725,0.0,-0.3937,1,1,627.556,190.332,1.2855,4048,1787394352.0804
43.05,665.374,23.8395,0.6389,0.0,-0.4183,1,1,627.897,190.002,1.2984,4048,1787394352.0805
43.07,665.837,23.9593,0.6042,0.0,-0.4429,1,1,628.241,189.669,1.3116,4048,1787394352.0806
43.09,666.302,24.0603,0.5686,0.0,-0.4675,1,1,628.584,189.333,1.3243,4048,1787394352.0807
43.11,666.769,24.1438,0.532,0.0,-0.492,1,1,628.924,188.991,1.3361,4048,1787394352.1702
43.13,667.238,24.2103,0.4945,0.0,-0.5166,1,1,629.26,188.643,1.3467,4048,1787394352.1703
43.15,667.709,24.2602,0.456,0.0,-0.5412,1,1,629.592,188.29,1.3559,4048,1787394352.1704
43.17,668.182,24.2937,0.4165,0.0,-0.5658,1,1,629.918,187.93,1.3637,4048,1787394352.1706
43.19,668.655,24.3107,1.0,0.0,0.0,1,1,630.238,187.564,1.3701,4048,1787394352.2587
43.21,669.129,24.3674,1.0,0.0,0.0,1,1,630.552,187.192,1.3749,4048,1787394352.2589
43.23,669.606,24.5023,0.9862,0.0,0.0,2,1,630.864,186.816,1.3789,4048,1787394352.259
43.25,670.085,24.6761,0.9936,0.0,0.0,2,1,631.176,186.435,1.3826,4048,1787394352.2591
43.27,670.568,24.8578,1.0,0.0,0.0,2,1,631.486,186.049,1.3857,4048,1787394352.2593
43.29,671.055,25.0455,1.0,0.0,0.0,2,1,631.795,185.657,1.388,4048,1787394352.3477
